Brand,Name,Image URL,Fragrantica URL
Versace,Eros Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100423.jpg,https://www.fragrantica.com/perfume/Versace/Eros-16657.html
Dolce&Gabbana,K By Dolce&Gabbana Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/8/0/8057971183937_2.jpg
Burberry,Hero Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/0/0/0031032000044.jpg
Gucci,Guilty Pour Homme Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100581.jpg
Boss,The Scent For Him Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/b/o/boss_the_scent_for_him_edt_c.jpg
Trussardi,Black Extreme Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/3/4/3423473152255_3_.jpg,https://www.fragrantica.com/perfume/Trussardi/Trussardi-Black-Extreme-25693.html
Moschino,Toy Boy Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302101187.jpg
Versace,Man Eau Fraiche Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302101219.jpg,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html
Calvin Klein,Defy Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/0/3/0320000000056.jpg
Boss,Hugo Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/h/u/hugo_man_edt_c.jpg
Lalique,White In Black Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/w/h/white_in_black_man_edp_c.jpg,https://www.fragrantica.com/perfume/Lalique/Lalique-White-in-Black-66242.html
Calvin Klein,Eternity Man Aromatic Essence Parfum,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/3/6/3616304929588_2.jpg
Dolce&Gabbana,Light Blue Eau Intense Pour Homme Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100797.jpg
Dsquared2,Original Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100970.jpg
Salvatore Ferragamo,Ferragamo Red Leather Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/8/0/8052464896028_2.jpg,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Ferragamo-Red-Leather-90449.html
Missoni,Pour Homme Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100852.jpg,https://www.fragrantica.com/perfume/Missoni/Missoni-Parfum-Pour-Homme-45285.html
Versace,Eros Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/v/e/versace.jpg,https://www.fragrantica.com/perfume/Versace/Eros-16657.html
Dolce&Gabbana,K By Dolce&Gabbana Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/0/3/0320000000028.jpg
Gucci,Guilty Parfum Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100579.jpg
Versace,Dylan Blue Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100369_3.jpg,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html
Dsquared2,Green Pour Homme Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100559.jpg
Laura Biagiotti,Roma Uomo Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302101060.jpg,https://www.fragrantica.com/perfume/Laura-Biagiotti/Roma-Uomo-629.html
Salvatore Ferragamo,Ferragamo Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/7/2/729926_01_r203.jpg,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Ferragamo-59019.html
Calvin Klein,Everyone Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302200464.jpg
Davidoff,Cool Water Reborn Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/0/0/0031032000023_8.jpg,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Reborn-73603.html
Armani,Acqua Di Gio Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100042.jpg
Burberry,Mr Burberry Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100890.jpg
Davidoff,Cool Water Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100303.jpg,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html
Dolce&Gabbana,The One For Man Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302101151.jpg
Salvatore Ferragamo,Ferragamo Intense Leather Edp,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/f/e/feragamo-100ml1_1_1.jpg,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Ferragamo-Intense-Leather-65225.html
Laura Biagiotti,Roma Uomo Green Swing Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302101061.jpg,https://www.fragrantica.com/perfume/Laura-Biagiotti/Roma-Uomo-Green-Swing-67205.html
Dsquared2,Pour Homme Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/2/0/200302100365.jpg
Armani,Stronger With You Only Man Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/s/t/stronger_with_you_only_man_edt_c.jpg
Dolce&Gabbana,Light Blue Summer Vibes Pour Homme Edt,https://jasmin.b-cdn.net/media/catalog/product/cache/76b8c100e2cd4c61926cfb170351b2a4/0/3/0320000000039.jpg
